Accession	Description	PrimaryGeneName	GeneName	abundance_repl1	abundance_repl2	abundance_repl3
W0T2D8	Vacuolar protein sorting-associated protein IST1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IST1 PE=4 SV=1	IST1	KLMA_10110	0.359933437348888	0.333673702133746	0.34487785582554
W0T2E3	Pre-mRNA-splicing factor CWC23 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CWC23 PE=4 SV=1	CWC23	KLMA_10115	0.219845439909148	0.225050114149421	0.202982295370662
W0T2E8	Uncharacterized ORAOV1 family protein YNL260C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10120 PE=4 SV=1		KLMA_10120	0.228296490038496	0.241905119454974	0.21891122837196
W0T2F2	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=COQ6 PE=3 SV=1	COQ6	KLMA_10125	1.42860478528394	1.36997335765967	1.39428394960144
W0T2F8	54S ribosomal protein L17 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MRPL17 PE=4 SV=1	MRPL17	KLMA_10130	2.54227113795904	2.58876117801796	2.53982429374541
W0T2G2	Diphthamide biosynthesis protein 4 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10135 PE=4 SV=1		KLMA_10135	0.0633720469849729	0.0445139291970571	0.0484061569963072
W0T2G6	Eukaryotic translation initiation factor eIF-1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SUI1 PE=4 SV=1	SUI1	KLMA_10140	4.74416060954904	4.85802046417822	4.57337082760528
W0T2H3	Putative transcriptional regulatory protein YJL206C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10145 PE=4 SV=1		KLMA_10145	0.229214754776419	0.232041658226899	0.226152276038399
W0T2H8	Pre-mRNA-splicing factor sap114 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10150 PE=4 SV=1		KLMA_10150	0.125772968219204	0.11892978608345	0.113384448835511
W0T2I1	Inorganic phosphate transporter PHO87 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PHO87 PE=4 SV=1	PHO87	KLMA_10155	0.830920776323237	0.823397348771014	0.823397348771014
W0T2I4	Probable DNA-binding protein SNT1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SNT1 PE=4 SV=1	SNT1	KLMA_10160	0.0158995179449775	0.0170196120728487	0.0180669728157932
W0T2K3	ATP-dependent DNA helicase HMI1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HMI1 PE=4 SV=1	HMI1	KLMA_10165	0.0312207671428484	0.0325920572216456	0.0306786292047192
W0T2L1	AP-2 complex subunit mu OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=APM4 PE=3 SV=1	APM4	KLMA_10175	0.710685126375758	0.713505305448678	0.681778290878332
W0T2L4	Uncharacterized protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=LRE1 PE=4 SV=1	LRE1	KLMA_10033	0.236941382798456	0.240481123344465	0.256188722017378
W0T2L5	Argininosuccinate synthase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ARG1 PE=3 SV=1	ARG1	KLMA_10180	35.7204541125332	36.6516442614522	35.6087112946629
W0T2L7	Oxysterol-binding protein homolog 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=OSH2 PE=3 SV=1	OSH2	KLMA_10185	0.41159999981537	0.419312425847413	0.403481656623745
W0T2L9	RNA polymerase II-associated protein RBA50 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RBA50 PE=4 SV=1	RBA50	KLMA_10038	0.468946322187818	0.474741745325052	0.476673553037463
W0T2M1	Bud site selection protein 14 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BUD14 PE=4 SV=1	BUD14	KLMA_10190	0.33805386983856	0.321738528630135	0.37916852968379
W0T2M7	Mitochondrial inner membrane i-AAA protease complex subunit MGR1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MGR1 PE=4 SV=1	MGR1	KLMA_10048	0.608499697946137	0.653620169884471	0.612259737274332
W0T2N7	Endoribonuclease YSH1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YSH1 PE=4 SV=1	YSH1	KLMA_10210	0.0515260171921344	0.0506672502389321	0.0572848073489023
W0T2N8	Glutaredoxin-1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GRX2 PE=4 SV=1	GRX2	KLMA_10058	31.3832478651218	31.5303108822967	33.4127175021353
W0T2P1	Protein N-terminal and lysine N-methyltransferase EFM7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NNT1 PE=3 SV=1	NNT1	KLMA_10215	1.77481564998989	1.78394536012358	1.75290434566902
W0T2P3	Ribosomal RNA-processing protein 7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RRP7 PE=4 SV=1	RRP7	KLMA_10063	0.433119264532694	0.411875176482542	0.413175834934592
W0T2P5	Phosphoserine aminotransferase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SER1 PE=3 SV=1	SER1	KLMA_10220	3.83300674658262	3.82523188502769	3.6813969462614
W0T2P8	GTP-binding nuclear protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GSP1 PE=3 SV=1	GSP1	KLMA_10225 KLMA_50134	46.4552347680749	48.9875689941542	45.8003207440889
W0T2Q5	Serine/threonine-protein kinase GIN4 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GIN4 PE=4 SV=1	GIN4	KLMA_10073	0.816624904765381	0.834141884336446	0.888361106818315
W0T2Q8	WW domain-containing protein YFL010C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10235 PE=4 SV=1		KLMA_10235	0.291886544273764	0.296992431345608	0.283376732487357
W0T2R0	Lipid phosphate phosphatase 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=LPP1 PE=4 SV=1	LPP1	KLMA_10078	0.139740077468779	0.151459255940152	0.146712246939089
W0T2R2	ER-derived vesicles protein ERV14 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ERV14 PE=4 SV=1	ERV14	KLMA_10240	30.7694729189855	32.5794419142199	30.7694729189855
W0T2R5	Ribosomal_L37e super family OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RpL37a PE=4 SV=1	RpL37a	KLMA_10083	28.8636498403048	37.0357222927076	36.2377758242912
W0T2R7	Protein SDS23 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SDS23 PE=3 SV=1	SDS23	KLMA_10245	3.20764774575949	3.26834117519676	3.11964227307545
W0T2S0	PH-like super family protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SKG3 PE=4 SV=1	SKG3	KLMA_10088	0.287680483627607	0.281955498878799	0.278520508029514
W0T2S1	YAP1-binding protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YBP1 PE=4 SV=1	YBP1	KLMA_10250	0.762129767352745	0.740061894047805	0.740061894047805
W0T2S5	Probable kinetochore protein SPC25 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SPC25 PE=4 SV=1	SPC25	KLMA_10093	0.185809561232005	0.155893889477299	0.173677094353707
W0T2S9	Lysophospholipase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PLB PE=3 SV=1	PLB	KLMA_10260	2.2704730717018	2.08429427982225	2.10699901053927
W0T2T1	Transcription initiation factor TFIID subunit 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TAF2 PE=4 SV=1	TAF2	KLMA_10098	0.410697887631344	0.394885810903896	0.387811987104774
W0T2T3	Mitochondrial distribution and morphology protein 12 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MDM12 PE=3 SV=1	MDM12	KLMA_10265	0.0442791772295181	0.0442791772295181	0.0410664924463039
W0T2T7	Serine/threonine-protein kinase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CDC5 PE=3 SV=1	CDC5	KLMA_10270	0.210613851147578	0.205292218368339	0.203654792897804
W0T2T8	Rab guanine nucleotide exchange factor SEC2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SEC2 PE=4 SV=1	SEC2	KLMA_10103	0.874234744935754	0.830651194601713	0.838342409366544
W0T2U2	RNA exonuclease NGL2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NGL2 PE=4 SV=1	NGL2	KLMA_10275	0.0488778236676589	0.0467589820505387	0.0494556895632371
W0T2U3	Phosphatidylinositol 4-kinase PIK1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PIK1 PE=3 SV=1	PIK1	KLMA_10108	0.560009083297401	0.542735171275292	0.572825211571869
W0T2U5	GTP-binding protein GTR1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GTR1 PE=4 SV=1	GTR1	KLMA_10280	0.624455321286736	0.633775549962658	0.598980029572551
W0T2U8	Uncharacterized membrane protein YGL140C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10113 PE=4 SV=1		KLMA_10113	0.574049785852967	0.53062425801124	0.5520395868099
W0T2V1	Sensitive to high expression protein 9, mitochondrial OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SHE9 PE=3 SV=1	SHE9	KLMA_10285	0.437459650783674	0.407508218569941	0.405398962780242
W0T2V2	Origin recognition complex subunit 5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ORC5 PE=4 SV=1	ORC5	KLMA_10118	0.175426992285874	0.158306740820713	0.166088673304877
W0T2V6	IBN_N super family OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SXM1 PE=4 SV=1	SXM1	KLMA_10290	2.35945488856821	2.36825882471958	2.3946706331737
W0T2V8	Protein SIP3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SIP3 PE=4 SV=1	SIP3	KLMA_10123	0.16105777539093	0.153678634287361	0.152234889288837
W0T2W5	DNA-directed RNA polymerase II subunit RPB7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPB7 PE=4 SV=1	RPB7	KLMA_10300	5.59389188176465	5.54204324434355	5.28856101695154
W0T2W9	Probable phosphoglycerate mutase YOR283W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10305 PE=4 SV=1		KLMA_10305	0.90646131346783	0.865221771106671	0.897566510213463
W0T2X0	Protein MPA43 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MPA43 PE=4 SV=1	MPA43	KLMA_10133	0.0555574058830495	0.0534205825798553	0.05966235591287
W0T2X5	Vacuolar protein sorting-associated protein 75 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=VPS75 PE=3 SV=2	VPS75	KLMA_10138	1.72752562295566	1.67068779089431	1.51050844599413
W0T2X7	Transport protein particle 130 kDa subunit OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TRS130 PE=4 SV=1	TRS130	KLMA_10315	0.155713347755728	0.147975057654277	0.150817694834401
W0T2Y2	1,3-beta-glucanosyltransferase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GAS3 PE=3 SV=1	GAS3	KLMA_10320	5.96586866558599	5.99726797435223	6.27986175324841
W0T2Y7	Anaphase-promoting complex subunit CDC23 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CDC23 PE=4 SV=1	CDC23	KLMA_10325	0.116766379332539	0.114104347886616	0.113741343598536
W0T2Z0	Aconitate hydratase, mitochondrial OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ACO2a PE=3 SV=1	ACO2a	KLMA_10153	1.77563842078059	1.82496171024672	1.70930710046407
W0T2Z1	HSF_DNA-bind super family OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MGA1 PE=3 SV=1	MGA1	KLMA_10330	2.14606762538759	2.35471308896694	2.36110019499488
W0T2Z6	Exosome complex component RRP43 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RRP43 PE=4 SV=1	RRP43	KLMA_10158	0.957608738441644	0.88642193812979	0.895198392962758
W0T302	Ubiquinone biosynthesis O-methyltransferase, mitochondrial OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=COQ3 PE=3 SV=1	COQ3	KLMA_10163	0.60801354935556	0.592423458346443	0.560044038558277
W0T305	tRNA (Uracil-5-)-methyltransferase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TRM2 PE=3 SV=1	TRM2	KLMA_10345	0.371136050813484	0.373675593683175	0.359526711980609
W0T316	Transcription initiation factor IIE subunit beta OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TFA2 PE=4 SV=2	TFA2	KLMA_10360	0.885341229209061	0.913148299224745	0.84587312983196
W0T318	tRNA (Guanine-N(1)-)-methyltransferase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TRM10 PE=4 SV=1	TRM10	KLMA_10168	0.998039382615745	1.0071957072269	1.02143887884425
W0T321	Presequence translocated-associated motor subunit PAM17 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PAM17 PE=4 SV=1	PAM17	KLMA_10365	2.28412545034647	2.37508619836911	2.21590488932948
W0T330	Autophagy-related protein 27 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ATG27 PE=4 SV=1	ATG27	KLMA_10375	0.962504022495693	0.959578478354369	0.929347855560684
W0T339	Actin-related protein 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ARP2 PE=3 SV=1	ARP2	KLMA_10173	4.50614420122706	4.38435652011282	4.29414342299115
W0T342	Cytochrome b-c1 complex subunit 8 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=QCR8 PE=4 SV=1	QCR8	KLMA_10390	3.0417698971913	3.23347808398907	3.26542944845536
W0T343	Protein MAM3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MAM3 PE=4 SV=1	MAM3	KLMA_10178	0.458148984655997	0.46744206750906	0.446067976947015
W0T349	Ubiquitin-like protein MDY2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MDY2 PE=4 SV=1	MDY2	KLMA_10400	1.68981244717961	1.72654750037916	1.80161478300434
W0T354	Bud site selection protein 21 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10405 PE=4 SV=1		KLMA_10405	0.67775494704286	0.596525889719371	0.602237307812429
W0T355	Serine/threonine-protein kinase KIN3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KIN3 PE=3 SV=1	KIN3	KLMA_10188	0.284923639262966	0.27871738177407	0.290847794138731
W0T359	54S ribosomal protein L20 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MRPL20 PE=4 SV=1	MRPL20	KLMA_10410	3.32691409409087	3.04258751512451	2.86378420257866
W0T369	DNA repair protein RAD7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RAD7 PE=4 SV=1	RAD7	KLMA_10420	0.858327758139772	0.862807548109186	0.864599464096952
W0T371	Peroxisomal biogenesis factor 8 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PEX8 PE=4 SV=1	PEX8	KLMA_10208	0.0461970159585087	0.0449591537945615	0.0454542986601404
W0T373	Pre-mRNA-splicing factor RSE1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RSE1 PE=4 SV=1	RSE1	KLMA_10425	0.109169787602797	0.108966302444172	0.11028895597524
W0T381	Uncharacterized protein YLR287C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10218 PE=4 SV=1		KLMA_10218	0.593596928132934	0.58666532918446	0.565870532339039
W0T382	Putative prolyl-tRNA synthetase YHR020W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10435 PE=3 SV=1		KLMA_10435	4.4873294765603	4.4917592193802	4.38987513452246
W0T390	Transcription factor tau 138 kDa subunit OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TFC3 PE=4 SV=1	TFC3	KLMA_10445	0.137848772229553	0.142004296548324	0.13297677820065
W0T393	Uncharacterized protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10233 PE=4 SV=1		KLMA_10233	0.249787699605555	0.228321569170702	0.247104433301198
W0T3A2	Siroheme biosynthesis protein MET8 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MET8 PE=4 SV=1	MET8	KLMA_10243	1.99434478651548	2.0246233004808	1.91965778540103
W0T3A3	GAL4-like Zn2Cys6 binuclear cluster DNA-binding domain OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PDR1 PE=4 SV=1	PDR1	KLMA_10460	0.0964049071591078	0.0994353168144039	0.0978254116850278
W0T3A6	Protein-serine/threonine kinase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PKP2 PE=3 SV=1	PKP2	KLMA_10248	0.381883990423208	0.386407788927728	0.376983208709979
W0T3B0	Pyruvate carboxylase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PYC2 PE=4 SV=1	PYC2	KLMA_10253	12.9897429769161	13.1669909317668	12.7238710446401
W0T3B6	High-affinity nicotinic acid transporter OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TNA1 PE=4 SV=1	TNA1	KLMA_10475	1.01173101001645	0.862834748164971	0.918193614750776
W0T3B9	Sorting nexin MVP1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MVP1 PE=4 SV=1	MVP1	KLMA_10263	0.20624219516239	0.199516906189704	0.199924499460776
W0T3C1	AP-3 complex subunit beta OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=APL6 PE=4 SV=1	APL6	KLMA_10480	0.722747040443031	0.717589824048433	0.678542328489329
W0T3D1	Exoribonuclease II OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DSS1 PE=4 SV=1	DSS1	KLMA_10278	0.133183679946881	0.139918458396208	0.131809235365386
W0T3D3	Antiviral helicase SLH1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SLH1 PE=4 SV=1	SLH1	KLMA_10495	0.459693995198159	0.457866186072122	0.449184092723449
W0T3D4	Mitochondrial distribution and morphology protein 32 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MDM32 PE=4 SV=1	MDM32	KLMA_10283	0.100535949147785	0.0949287582461959	0.0955189888674157
W0T3D7	Ceramide synthase subunit LIP1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=LIP1 PE=4 SV=1	LIP1	KLMA_10500	0.959639264707792	0.911563034354062	0.941728512223069
W0T3E2	Amidophosphoribosyltransferase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ADE4 PE=3 SV=1	ADE4	KLMA_10505	3.37990371438898	3.39365713743838	3.37302700286428
W0T3E4	U3 small nucleolar RNA-associated protein 5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=UTP5 PE=4 SV=1	UTP5	KLMA_10293	1.42834122142451	1.44208849015814	1.42146758705769
W0T3E7	HSF_DNA-bind super family OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SKN7 PE=4 SV=1	SKN7	KLMA_10510	0.279697472740297	0.279697472740297	0.277373921564884
W0T3F3	Putative thiosulfate sulfurtransferase FMP31 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RDL2 PE=4 SV=1	RDL2	KLMA_10303	5.10607323912138	5.11537391897406	4.46432632928645
W0T3F6	Uncharacterized protein AN0679 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10520 PE=4 SV=1		KLMA_10520	0.0385617069695065	0.0385198829923161	0.0395236584448846
W0T3G4	Phosphomevalonate kinase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ERG8 PE=3 SV=1	ERG8	KLMA_10313	0.48797269313384	0.504387676694917	0.491952083088041
W0T3G6	UPF0726 protein YFR011C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10530 PE=4 SV=1		KLMA_10530	2.2640393343004	2.17704668992827	2.29972862429922
