Accession	Description	PrimaryGeneName	GeneName	abundance_repl1	abundance_repl2	abundance_repl3
P00427	Cytochrome c oxidase subunit 6, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX6 PE=1 SV=1	COX6	YHR051W	4.99727825916634	4.6384993072262	4.57699434403646
P00431	Cytochrome c peroxidase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCP1 PE=1 SV=2	CCP1	YKR066C	0.578901078243702	0.581869801721874	0.578307333548067
P00445	Superoxide dismutase [Cu-Zn] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SOD1 PE=1 SV=2	SOD1	YJR104C	68.5980982755409	65.6431032729023	67.613099941328
P00447	Superoxide dismutase [Mn], mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SOD2 PE=1 SV=1	SOD2	YHR008C	2.24030613926005	2.3533596931465	2.25414943157268
P00498	ATP phosphoribosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIS1 PE=1 SV=1	HIS1	YER055C	15.5056660951277	15.0938710813654	14.9830031930448
P00546	Cyclin-dependent kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC28 PE=1 SV=1	CDC28	YBR160W	3.46319017598892	3.45637287249288	3.44273826550079
P00549	Pyruvate kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC19 PE=1 SV=2	CDC19	YAL038W	343.969489991696	346.058373534156	354.762054961071
P00560	Phosphoglycerate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PGK1 PE=1 SV=2	PGK1	YCR012W	478.533175578082	458.39919656648	487.42958490879
P00724	Invertase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUC2 PE=1 SV=1	SUC2	YIL162W	0.470707261425205	0.471203788072278	0.476665581190081
P00729	Carboxypeptidase Y OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRC1 PE=1 SV=1	PRC1	YMR297W	0.549098042189687	0.546877220987706	0.564088585303055
P00812	Arginase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAR1 PE=1 SV=1	CAR1	YPL111W	0.423060296302637	0.406931897909868	0.401969313789016
P00815	Histidine biosynthesis trifunctional protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIS4 PE=1 SV=3	HIS4	YCL030C	19.968770470901	19.1876450462619	19.8485973286488
P00817	Inorganic pyrophosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IPP1 PE=1 SV=4	IPP1	YBR011C	65.7625323968553	64.7848931639982	66.7401716297124
P00830	ATP synthase subunit beta, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP2 PE=1 SV=2	ATP2	YJR121W	39.7440378236755	40.0222460884412	40.0619901262649
P00890	Citrate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CIT1 PE=1 SV=2	CIT1	YNR001C	7.69771592242215	7.90173285818461	7.90957966340625
P00899	Anthranilate synthase component 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP2 PE=1 SV=4	TRP2	YER090W	3.95106456060957	3.82845895362368	3.92733444312843
P00912	N-(5'-phosphoribosyl)anthranilate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP1 PE=1 SV=2	TRP1	YDR007W	0.0464642081383591	0.0461323209373708	0.0448521845907017
P00924	Enolase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENO1 PE=1 SV=3	ENO1	YGR254W	167.941366245742	160.33023043559	170.09233940948
P00925	Enolase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENO2 PE=1 SV=2	ENO2	YHR174W	675.797759184766	668.495425834046	693.72166831835
P00927	Threonine dehydratase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV1 PE=1 SV=2	ILV1	YER086W	6.38233088789983	6.13662613071308	6.1306333317573
P00931	Tryptophan synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP5 PE=1 SV=1	TRP5	YGL026C	8.00082338726202	7.45618440308599	7.73233938097806
P00937	Multifunctional tryptophan biosynthesis protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP3 PE=1 SV=2	TRP3	YKL211C	4.36543865388341	4.18283762069568	4.28900101208389
P00942	Triosephosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPI1 PE=1 SV=2	TPI1	YDR050C	274.911843120156	260.376850503046	277.167273009018
P00950	Phosphoglycerate mutase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPM1 PE=1 SV=3	GPM1	YKL152C	257.851918172041	256.906539920265	250.997925846662
P00958	Methionine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MES1 PE=1 SV=4	MES1	YGR264C	4.23458200803477	4.18283558838465	4.09659155563445
P01097	ATPase inhibitor, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=INH1 PE=1 SV=2	INH1	YDL181W	0.313364014581528	0.324521431173953	0.301569031326679
P01119	Ras-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAS1 PE=1 SV=2	RAS1	YOR101W	1.32629221774644	1.31945565992301	1.31398641366426
P01120	Ras-like protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAS2 PE=1 SV=4	RAS2	YNL098C	1.5060457260183	1.48886055694548	1.49823428553065
P01123	GTP-binding protein YPT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPT1 PE=1 SV=2	YPT1	YFL038C	7.32515452179707	7.46659551357973	7.32515452179707
P02293	Histone H2B.1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HTB1 PE=1 SV=2	HTB1	YDR224C	212.617961528476	221.051659376161	214.171537447787
P02309	Histone H4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HHF1 PE=1 SV=2	"HHF1; HHF2"	"YBR009C; YNL030W"	62.3717607858773	62.9259027869365	64.3420434563098
P02381	Ribosomal protein VAR1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAR1 PE=1 SV=3	VAR1	Q0140	0.361691715846392	0.372089424310148	0.390285414121723
P02400	60S acidic ribosomal protein P2-beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP2B PE=1 SV=2	RPP2B	YDR382W	188.59249183845	186.849850743433	190.722386510136
P02406	60S ribosomal protein L28 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL28 PE=1 SV=3	RPL28	YGL103W	85.3220938928046	88.2308016391502	91.4920800214165
P02557	Tubulin beta chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUB2 PE=1 SV=2	TUB2	YFL037W	5.32468447935853	5.30854907184532	5.66352803713589
P02829	ATP-dependent molecular chaperone HSP82 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP82 PE=1 SV=1	HSP82	YPL240C	28.6061751533002	31.2434038821837	29.7231190855332
P02992	Elongation factor Tu, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUF1 PE=1 SV=1	TUF1	YOR187W	6.64050549413433	6.48944186204028	7.06851911840081
P02994	Elongation factor 1-alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TEF1 PE=1 SV=1	"TEF1; TEF2"	"YPR080W; YBR118W"	855.239502660559	843.294816869211	865.591563679728
P03871	Partitioning protein REP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=REP1 PE=1 SV=1	REP1	R0020C	0.319886868067566	0.337814593640583	0.368397184323966
P03872	Partitioning protein REP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=REP2 PE=1 SV=1	REP2	R0040C	0.568265239121201	0.553151801910531	0.652295950012527
P03874	Cytochrome B pre-mRNA-processing protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBP2 PE=1 SV=2	CBP2	YHL038C	0.15292770314455	0.153089702830084	0.154547699999894
P03962	Orotidine 5'-phosphate decarboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA3 PE=1 SV=2	URA3	YEL021W	1.53757169582552	1.53153015674566	1.52850938720572
P03965	Carbamoyl-phosphate synthase arginine-specific large chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPA2 PE=1 SV=1	CPA2	YJR109C	15.6252463056056	14.887910385562	15.907630274984
P04037	Cytochrome c oxidase subunit 4, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX4 PE=1 SV=1	COX4	YGL187C	4.70856874153652	4.55418943853532	4.57477334560215
P04039	Cytochrome c oxidase polypeptide VIII, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX8 PE=1 SV=2	COX8	YLR395C	24.5510590100356	25.9011172448033	25.3010913626843
P04046	Amidophosphoribosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE4 PE=1 SV=2	ADE4	YMR300C	6.68313773581697	6.71658687363388	6.66975808069021
P04050	DNA-directed RNA polymerase II subunit RPB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPO21 PE=1 SV=2	RPO21	YDL140C	1.45531372053432	1.44944552004829	1.4509125701698
P04051	DNA-directed RNA polymerase III subunit RPC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPO31 PE=1 SV=1	RPO31	YOR116C	0.447119265913662	0.448893548714906	0.44667569521335
P04076	Argininosuccinate lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG4 PE=1 SV=2	ARG4	YHR018C	10.5075391277614	10.1066490807183	10.2437956757593
P04147	Polyadenylate-binding protein, cytoplasmic and nuclear OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PAB1 PE=1 SV=4	PAB1	YER165W	16.5504394556542	16.4816941204282	16.4988804542347
P04161	Phosphoribosylglycinamide formyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE8 PE=1 SV=1	ADE8	YDR408C	4.04397047220935	3.98729821333955	4.02373037975585
P04173	3-isopropylmalate dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU2 PE=1 SV=4	LEU2	YCL018W	18.4825646730425	18.2984753834703	18.2248396676415
P04449	60S ribosomal protein L24-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL24A PE=1 SV=1	RPL24A	YGL031C	43.0225388259044	44.6208994014798	42.6673475868877
P04456	60S ribosomal protein L25 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL25 PE=1 SV=4	RPL25	YOL127W	160.248600123914	162.179306149503	162.661982655901
P04650	60S ribosomal protein L39 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL39 PE=1 SV=3	RPL39	YJL189W	13.3900249776177	14.8141833359827	15.5923317173574
P04786	DNA topoisomerase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOP1 PE=1 SV=2	TOP1	YOL006C	0.199615420667907	0.210957205933129	0.208895063157634
P04801	Threonine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THS1 PE=1 SV=2	THS1	YIL078W	7.43314661953761	7.52397936845253	7.5012711812238
P04802	Aspartate--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DPS1 PE=1 SV=3	DPS1	YLL018C	8.64151382102276	8.82782982743085	8.77459668274282
P04803	Tryptophan--tRNA ligase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSW1 PE=1 SV=2	MSW1	YDR268W	0.292397274600495	0.299400802135837	0.30552888872926
P04806	Hexokinase-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXK1 PE=1 SV=2	HXK1	YFR053C	1.41879010303831	1.40724348978877	1.42023342969451
P04807	Hexokinase-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXK2 PE=1 SV=4	HXK2	YGL253W	26.4505589093367	26.3967976107405	26.8000073502121
P04817	Arginine permease CAN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAN1 PE=1 SV=2	CAN1	YEL063C	0.656708763913393	0.668350108007791	0.646436989712453
P04819	DNA ligase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC9 PE=1 SV=2	CDC9	YDL164C	0.241472838173593	0.24950519869496	0.244484973369106
P04821	Cell division control protein 25 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC25 PE=1 SV=1	CDC25	YLR310C	0.135755108036006	0.138797645142469	0.136334638913428
P04840	Mitochondrial outer membrane protein porin 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POR1 PE=1 SV=4	POR1	YNL055C	31.3239122866331	31.7223573548584	30.7109198739788
P04912	Histone H2A.2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HTA2 PE=1 SV=2	HTA2	YBL003C	63.9703606863953	66.2719398010381	62.4134101088428
P05030	Plasma membrane ATPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMA1 PE=1 SV=2	PMA1	YGL008C	101.829317303871	101.234404057694	102.721687173135
P05066	Deoxyribodipyrimidine photo-lyase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHR1 PE=1 SV=1	PHR1	YOR386W	0.0368293438983635	0.0334474023099004	0.0399745495756342
P05085	Arginine metabolism regulation protein II OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG81 PE=1 SV=3	ARG81	YML099C	0.0781162393058606	0.073581561668171	0.0764050401972985
P05150	Ornithine carbamoyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG3 PE=1 SV=1	ARG3	YJL088W	6.05963466308488	6.02391972400973	5.90486992709254
P05316	Uracil permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FUR4 PE=3 SV=2	FUR4	YBR021W	0.00299029719928611	0.00298719201008644	0.00299650757768546
P05317	60S acidic ribosomal protein P0 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP0 PE=1 SV=2	RPP0	YLR340W	229.07589034115	232.5154682742	229.07589034115
P05318	60S acidic ribosomal protein P1-alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP1A PE=1 SV=4	RPP1A	YDL081C	276.26408307009	291.890546680244	281.571183918822
P05319	60S acidic ribosomal protein P2-alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP2A PE=1 SV=1	RPP2A	YOL039W	245.575365528478	249.094357460308	246.832148361274
P05373	Delta-aminolevulinic acid dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HEM2 PE=1 SV=2	HEM2	YGL040C	7.11327416039041	7.13472121816043	7.12042317964708
P05374	Phosphatidylethanolamine N-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHO2 PE=1 SV=1	CHO2	YGR157W	1.46928965010682	1.49113241001921	1.46200873013602
P05375	Phosphatidyl-N-methylethanolamine N-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OPI3 PE=1 SV=1	OPI3	YJR073C	4.50582502977835	4.61915060899813	4.64634874801088
P05453	Eukaryotic peptide chain release factor GTP-binding subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUP35 PE=1 SV=1	SUP35	YDR172W	3.28771623909969	3.36881098703226	3.2606846564555
P05626	ATP synthase subunit 4, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP4 PE=1 SV=2	ATP4	YPL078C	6.69093928029589	6.89597317039688	6.64993250227569
P05694	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET6 PE=1 SV=4	MET6	YER091C	224.629130318204	223.965855327107	224.629130318204
P05737	60S ribosomal protein L7-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL7A PE=1 SV=3	RPL7A	YGL076C	182.983193353647	179.942416924506	177.974855705649
P05738	60S ribosomal protein L9-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL9A PE=1 SV=2	RPL9A	YGL147C	131.802973975694	129.404260847784	121.829377285963
P05739	60S ribosomal protein L6-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL6B PE=1 SV=4	RPL6B	YLR448W	93.3745120228172	95.6682564327943	94.6169569115548
P05740	60S ribosomal protein L17-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL17A PE=1 SV=4	RPL17A	YKL180W	171.448277100085	170.6247983436	167.824970571553
P05743	60S ribosomal protein L26-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL26A PE=1 SV=3	RPL26A	YLR344W	31.914176101303	35.6506371056446	35.2735630593348
P05744	60S ribosomal protein L33-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL33A PE=1 SV=3	RPL33A	YPL143W	101.899050845136	104.142111712796	104.142111712796
P05745	60S ribosomal protein L36-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL36A PE=1 SV=3	RPL36A	YMR194W	28.0782295090268	30.0712562382688	28.7816507075828
P05747	60S ribosomal protein L29 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL29 PE=1 SV=3	RPL29	YFR032C-A	3.63280649833196	3.06610848190279	3.33337217524056
P05748	60S ribosomal protein L15-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL15A PE=1 SV=3	RPL15A	YLR029C	109.50248394486	112.732974315563	107.051767111913
P05749	60S ribosomal protein L22-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL22A PE=1 SV=3	RPL22A	YLR061W	49.0136344590807	54.8566950485313	55.4807112279871
P05750	40S ribosomal protein S3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS3 PE=1 SV=5	RPS3	YNL178W	212.699613964417	216.415845657526	217.071651250428
P05755	40S ribosomal protein S9-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS9B PE=1 SV=4	RPS9B	YBR189W	164.134186502816	179.791724031046	187.89045033875
P05756	40S ribosomal protein S13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS13 PE=1 SV=3	RPS13	YDR064W	162.827428023823	166.889650760384	168.074465725214
P05759	Ubiquitin-40S ribosomal protein S31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS31 PE=1 SV=3	RPS31	YLR167W	60.9907123384383	66.308524716709	61.4502763711283
P05986	cAMP-dependent protein kinase type 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPK3 PE=1 SV=2	TPK3	YKL166C	0.305932880956542	0.312969337218542	0.300732021980281
P06100	General negative regulator of transcription subunit 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC36 PE=1 SV=1	CDC36	YDL165W	1.38600154516794	1.3659353387229	1.35016903365894
P06101	Hsp90 co-chaperone Cdc37 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC37 PE=1 SV=2	CDC37	YDR168W	1.5248883143844	1.53409287161409	1.52949059299924
P06102	General negative regulator of transcription subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOT3 PE=1 SV=2	NOT3	YIL038C	0.380395243789163	0.386457319387396	0.389109477461623
P06103	Eukaryotic translation initiation factor 3 subunit B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRT1 PE=1 SV=1	PRT1	YOR361C	4.63155086972478	4.71108255132612	4.66897754341953
