Accession	Description	PrimaryGeneName	GeneName	abundance_repl1	abundance_repl2	abundance_repl3
A3GEW5	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28028 PE=4 SV=2		PICST_28028	1.62854093665964	1.52287224992982	1.49956298079824
A3GEW6	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_34008 PE=4 SV=2		PICST_34008	0.378181680031184	0.371098152205418	0.379362268002145
A3GEW7	Transcription factor which mediates glucose repression OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SSN7 PE=4 SV=2	SSN7	PICST_85888	0.482374703110782	0.483352159449406	0.483840887618718
A3GEW8	Genetic interactor of prohibitins 3, mitochondrial OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=GEP3 PE=3 SV=2	GEP3	PICST_28031	0.118546736449671	0.109097358906581	0.118178578883057
A3GEW9	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28032 PE=4 SV=2		PICST_28032	0.166457949820508	0.179710971303032	0.169992088882514
A3GEX0	Mitochondrial lactate ferricytochrome c oxidoreductase (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=DLD4 PE=4 SV=2	DLD4	PICST_52647	0.284676959641775	0.277096030505309	0.294872002273574
A3GEX1	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_66232 PE=4 SV=2		PICST_66232	0.0393919562571768	0.037223928813918	0.0463369933211754
A3GEX2	Putative RING-H2 finger protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ATL2 PE=4 SV=2	ATL2	PICST_39062	0.355749278522797	0.342520410879235	0.343593021769254
A3GEX3	Mitochondrial ribosomal protein S10 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RSM10 PE=4 SV=2	RSM10	PICST_38380	2.23710693936724	2.16194722006043	2.20615881965267
A3GEX4	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TRM7 PE=3 SV=2	TRM7	PICST_38384	0.317679710674233	0.316035405753559	0.317021988705963
A3GEX5	Lysine--tRNA ligase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=KRS1 PE=3 SV=2	KRS1	PICST_74513	16.2691071170308	15.7761038710601	15.9897386109807
A3GEX6	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_80736 PE=4 SV=2		PICST_80736	0.161344143367382	0.153078236515063	0.165953976035022
A3GEX9	Pyruvate dehydrogenase E1 component subunit alpha OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PDA1 PE=4 SV=1	PDA1	PICST_80322	21.1552015051617	21.4757348613005	20.8987748202506
A3GEY0	RNA helicase-related protein required for pre-mRNA splicing OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=BRR2 PE=4 SV=2	BRR2	PICST_51353	0.47778027329888	0.474955956412384	0.479192431742128
A3GEY1	Anthranilate phosphoribosyltransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TRP4 PE=3 SV=2	TRP4	PICST_34016	3.33768623287839	3.14593989622813	3.12644026877217
A3GEY3	DNA-directed RNA polymerase subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPO31 PE=3 SV=2	RPO31	PICST_66237	0.821394529416644	0.807304007721303	0.813105987242914
A3GEY5	26S proteasome regulatory subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPT5 PE=3 SV=2	RPT5	PICST_52887	1.78192385736998	1.66131699953083	1.71057895554963
A3GEY6	Cytidine deaminase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_39066 PE=3 SV=1		PICST_39066	0.739399706403519	0.732843452849202	0.718274000506276
A3GEY7	Methionine aminopeptidase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MAP1 PE=3 SV=1	MAP1	PICST_64750	3.24655025911608	3.27642648849445	3.29634397474669
A3GEY8	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_37566 PE=4 SV=2		PICST_37566	0.0775955864998478	0.0699551899971528	0.0848855060987495
A3GEY9	Cytoplasmic chaperonin of the Cct ring complex OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CCT6 PE=3 SV=1	CCT6	PICST_74533	3.63508979477885	3.63875419981391	3.62776098470873
A3GEZ0	Vesicle trafficking protein Sly1 (Sec1 family) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SLY1 PE=3 SV=2	SLY1	PICST_52201	1.24594275898919	1.25864350067103	1.23959238814826
A3GEZ1	RuvB-like helicase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RBV1 PE=3 SV=2	RBV1	PICST_37582	3.11891123723757	3.10330107088503	3.13764343686062
A3GEZ2	GPN-loop GTPase 3 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=FET5 PE=3 SV=1	FET5	PICST_68965	0.690982370735594	0.626529393297232	0.657304238380414
A3GEZ3	Meiotic Sister-Chromatid recombination transmembrane protein (Putative) showing some protein similarity to Zrc1p and Cot1p (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MSC2 PE=4 SV=2	MSC2	PICST_37673	0.0630303980976394	0.0647917265873938	0.0669933871995867
A3GEZ4	Glycerol-3-phosphate dehydrogenase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=GUT2 PE=3 SV=2	GUT2	PICST_68764	1.68167984088276	1.75174983425287	1.75174983425287
A3GEZ6	Secretion lowering protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SEL1 PE=4 SV=2	SEL1	PICST_80075	0.279533071496691	0.276467404710586	0.287893980913342
A3GEZ7	Universal stress protein (USP) family protein possible involvement in nucleo-mitochondrial control of maltose, galactose and raffinose utilization OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=USP1 PE=4 SV=2	USP1	PICST_74592	0.520937363013145	0.508321321931091	0.516206347607374
A3GEZ8	U3 snoRNP protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=NOP1 PE=3 SV=1	NOP1	PICST_80065	16.5250723285872	16.9369121373993	16.2505124560457
A3GEZ9	Putative UDP-galactose transporter OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SLC35 PE=4 SV=1	SLC35	PICST_80295	0.185650823548194	0.199990961911966	0.204308422924715
A3GF00	Proteasome maturation factor (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=UMP1 PE=4 SV=1	UMP1	PICST_37571	0.289568116391317	0.278625135248622	0.305281114955187
A3GF01	Kinesin-like protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SMY2 PE=4 SV=2	SMY2	PICST_66248	1.61505999242587	1.5829833292198	1.57817182973888
A3GF02	Saccharolysin (Oligopeptidase) (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PRD1.1 PE=3 SV=2	PRD1.1	PICST_51091	0.132337813061536	0.111751931029741	0.126723481598319
A3GF04	Protein involved in Golgi retention and vacuolar sorting OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=VPS5 PE=4 SV=2	VPS5	PICST_80446	0.331660203584918	0.334332189112289	0.34435213483993
A3GF05	Peroxisomal 2,4-dienoyl-CoA reductase and sorbitol utilization protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SOU2 PE=4 SV=1	SOU2	PICST_86346	1.72258120049311	2.03458885828308	1.70202979788419
A3GF06	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SDH1 PE=3 SV=1	SDH1	PICST_66251	17.0299253826059	17.1128364117326	17.2289118525098
A3GF07	Peroxisomal 2,4-dienoyl-CoA reductase, and sorbitol utilization protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SOU1 PE=4 SV=1	SOU1	PICST_38255	2.86222501285538	2.96565496467504	3.0949424044496
A3GF08	Vacuolar ATPase V1 domain subunit D OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=VMA8 PE=4 SV=1	VMA8	PICST_80851	2.32998026426367	2.37125944217385	2.38272588048224
A3GF09	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_51927 PE=4 SV=2		PICST_51927	0.0816565688490452	0.0798666023085129	0.0813156228413247
A3GF10	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_51421 PE=4 SV=2		PICST_51421	0.0848196026647224	0.0860378375324383	0.088702726305567
A3GF11	ATPase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=AFG1 PE=4 SV=2	AFG1	PICST_86016	0.0768835031119116	0.0779652810451445	0.0747199472454457
A3GF12	Ino eighty subunit 6 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=IES6 PE=4 SV=1	IES6	PICST_80159	0.710433834160609	0.692123683795645	0.648179322919731
A3GF13	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28080 PE=4 SV=2		PICST_28080	4.99807520117921	5.63916818041543	5.65141836473205
A3GF14	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_34041 PE=4 SV=1		PICST_34041	0.607780797068241	0.609604139459445	0.584685126779647
A3GF15	Mitogen-activated protein kinase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ERK1 PE=3 SV=2	ERK1	PICST_38082	0.0804265502313454	0.0792165218928597	0.0822819270170233
A3GF16	DNA primase large subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PRI2 PE=3 SV=2	PRI2	PICST_34043	0.461044857692981	0.463879149850929	0.458682947561357
A3GF17	Global regulator of transcription OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SPT16 PE=4 SV=2	SPT16	PICST_85971	3.50108835717901	3.59505394927029	3.58461332792682
A3GF18	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_86597 PE=4 SV=1		PICST_86597	0.424095487182271	0.413945439101946	0.397175794447496
A3GF20	Protein involved in mannose metabolism and cell wall synthesis (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MNN4.2 PE=4 SV=2	MNN4.2	PICST_39239	0.438511233331036	0.455377049997614	0.448539556754406
A3GF21	Pyruvate decarboxylase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PDC2 PE=3 SV=2	PDC2	PICST_86443	0.142430000140019	0.139089709329981	0.136684699946753
A3GF22	Centromere-binding kinetochore protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CBF1 PE=4 SV=1	CBF1	PICST_52442	15.1188146266811	16.0346658973358	16.485322871785
A3GF23	J domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_51727 PE=4 SV=2		PICST_51727	0.247600986485276	0.241580293804783	0.236312187709352
A3GF24	DNA topoisomerase 2 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TOP2 PE=3 SV=2	TOP2	PICST_74317	0.572065840048393	0.565166553535246	0.568041256249058
A3GF25	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_66259 PE=4 SV=1		PICST_66259	1.17124603123265	1.14626996547124	1.32110242580114
A3GF26	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28093 PE=4 SV=1		PICST_28093	0.543655052092743	0.538293562427134	0.540974307259938
A3GF29	Cytochrome b2, mitochondrial OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CYB2 PE=3 SV=2	CYB2	PICST_80729	0.132411530015021	0.131614670255653	0.133075579814495
A3GF31	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_86494 PE=4 SV=2		PICST_86494	0.0823139036990347	0.078500772208445	0.0851323052355576
A3GF32	Hypothetical PHD type zinc finger protein with BAH domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SNT2 PE=4 SV=2	SNT2	PICST_51175	0.065555016206214	0.0663093103257416	0.0651435830501081
A3GF33	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_52660 PE=4 SV=2		PICST_52660	0.263355169632097	0.262822601038301	0.256698062209648
A3GF34	mRNA-capping enzyme subunit alpha OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CEG1 PE=3 SV=2	CEG1	PICST_34053	0.363575840922982	0.366904612609968	0.369863520776177
A3GF36	Flavin-containing monooxygenase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=FMO1 PE=3 SV=2	FMO1	PICST_66263	0.407327867025814	0.38662302921023	0.39060472879015
A3GF37	Prefoldin subunit 4 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_37933 PE=3 SV=1		PICST_37933	1.33881744512664	1.19854845181122	1.24739211912641
A3GF38	Lysine acetyltransferase (Lysine N(6)-acetyltransferase) (LAT) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=LYC1 PE=4 SV=2	LYC1	PICST_86192	2.56017574690799	2.72592640768768	2.65425044626943
A3GF41	Targeting complex (TRAPP) component involved in ER to Golgi membrane traffic (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TRS130 PE=4 SV=2	TRS130	PICST_74895	0.29762193095089	0.289782133745354	0.332465474086604
A3GF42	DnaJ-like protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CAJ1 PE=4 SV=1	CAJ1	PICST_74586	0.493856398484203	0.496787296991527	0.491902466145986
A3GF43	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_51359 PE=3 SV=2		PICST_51359	2.79854817997514	2.75702669362536	2.72934570272551
A3GF44	Zn-finger protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28111 PE=4 SV=2		PICST_28111	0.0298493350729613	0.0300932520092061	0.0305810858816958
A3GF47	Mediator of RNA polymerase II transcription subunit 12 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SRB8 PE=3 SV=2	SRB8	PICST_86078	0.55693706185706	0.560947925471257	0.558083022889688
A3GF48	Zinc-regulated protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ZRG17 PE=4 SV=2	ZRG17	PICST_64773	0.0617103925895527	0.0612259145319311	0.0583796059434041
A3GF49	Acetylornithine aminotransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ARG8 PE=3 SV=1	ARG8	PICST_52948	8.89873099612387	9.06384416890351	9.0464638349267
A3GF51	MAP kinase kinase kinase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SSK2 PE=3 SV=2	SSK2	PICST_28119	0.237382900304074	0.235213919489113	0.236659906699087
A3GF52	60S ribosomal protein required for integrity of mitrcondrial genome OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=IMG2 PE=4 SV=1	IMG2	PICST_75117	2.2453832927092	2.32729641712134	2.34416088391208
A3GF55	Topoisomerase II-associated protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PAT1 PE=4 SV=2	PAT1	PICST_80647	3.14150771186921	3.09783233156517	3.1383880418475
A3GF56	Para-aminobenzoate synthase, (PABA) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ABZ1 PE=4 SV=2	ABZ1	PICST_74393	0.4132189717814	0.371739055876002	0.410058597236227
A3GF58	Elongator complex protein 1 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ELP1 PE=3 SV=2	ELP1	PICST_66276	0.659526580406733	0.640185624969586	0.662750072979591
A3GF60	V-type proton ATPase subunit a OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=VPH1 PE=3 SV=2	VPH1	PICST_52299	1.22520085202793	1.1933456298752	1.23132685628807
A3GF61	Pre-rRNA-processing protein RIX1 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RIX1 PE=3 SV=2	RIX1	PICST_52773	0.395352820072178	0.380753963442766	0.3827267819062
A3GF62	Anaphase-promoting complex (APC), subunit 5 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=APC5 PE=4 SV=2	APC5	PICST_52111	0.121014520858636	0.103390131917386	0.0977352477651134
A3GF63	CDP-diacylglycerol--inositol 3-phosphatidyltransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PIS1 PE=3 SV=1	PIS1	PICST_28132	0.663540300810076	0.650697585310526	0.643970448620286
